,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1492839,549,2020-06-25 08:58:49.9120,2020-06-25 09:07:58.9890,3490,E 116 St & 2 Ave,40.796879,-73.937261,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,37078,Subscriber,1987,1
1493569,128,2020-06-25 09:13:23.8450,2020-06-25 09:15:32.4750,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,37078,Subscriber,1966,1
1493949,84,2020-06-25 09:21:25.6020,2020-06-25 09:22:50.4230,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,37078,Subscriber,1988,2
1494838,143,2020-06-25 09:39:20.1340,2020-06-25 09:41:43.5550,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,37078,Customer,1990,1
1495307,592,2020-06-25 09:49:26.7790,2020-06-25 09:59:19.2550,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,37078,Customer,1988,1
1495804,1036,2020-06-25 09:59:58.0200,2020-06-25 10:17:14.6130,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,37078,Subscriber,1960,1
1497169,1771,2020-06-25 10:31:41.8680,2020-06-25 11:01:12.9980,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,37078,Subscriber,1981,1
1500230,218,2020-06-25 11:37:23.0020,2020-06-25 11:41:01.3790,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,116,W 17 St & 8 Ave,40.74177603,-74.00149746,37078,Subscriber,1972,1
1890573,557,2020-10-01 07:54:52.7750,2020-10-01 08:04:09.8790,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,313,Washington Ave & Park Ave,40.69610226,-73.96751037,37078,Subscriber,1998,2
1895718,1046,2020-10-01 08:50:01.9350,2020-10-01 09:07:28.5220,313,Washington Ave & Park Ave,40.69610226,-73.96751037,268,Howard St & Centre St,40.71910537,-73.99973337,37078,Customer,1969,0
1897523,427,2020-10-01 09:11:27.8530,2020-10-01 09:18:35.5450,268,Howard St & Centre St,40.71910537,-73.99973337,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,37078,Subscriber,1998,2
1903430,724,2020-10-01 10:41:40.5350,2020-10-01 10:53:44.6650,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,477,W 41 St & 8 Ave,40.75640548,-73.9900262,37078,Subscriber,1985,1
1904360,353,2020-10-01 10:56:32.3700,2020-10-01 11:02:25.6910,477,W 41 St & 8 Ave,40.75640548,-73.9900262,423,W 54 St & 9 Ave,40.76584941,-73.98690506,37078,Subscriber,1979,1
1904938,1005,2020-10-01 11:05:26.5350,2020-10-01 11:22:11.9210,423,W 54 St & 9 Ave,40.76584941,-73.98690506,440,E 45 St & 3 Ave,40.75255434,-73.97282625,37078,Customer,1988,1
1907357,495,2020-10-01 11:41:30.9590,2020-10-01 11:49:46.8180,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3142,1 Ave & E 62 St,40.7612274,-73.96094022,37078,Subscriber,1988,2
1908195,664,2020-10-01 11:53:52.5250,2020-10-01 12:04:56.9050,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,37078,Customer,1994,1
1909356,264,2020-10-01 12:10:09.7240,2020-10-01 12:14:34.1100,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,3294,E 91 St & Park Ave,40.7835016,-73.955327,37078,Subscriber,1986,1
1913545,982,2020-10-01 13:03:45.9950,2020-10-01 13:20:08.1110,3294,E 91 St & Park Ave,40.7835016,-73.955327,446,W 24 St & 7 Ave,40.74487634,-73.99529885,37078,Subscriber,1989,1
1915122,648,2020-10-01 13:23:35.2760,2020-10-01 13:34:23.4650,446,W 24 St & 7 Ave,40.74487634,-73.99529885,250,Lafayette St & Jersey St,40.72456089,-73.99565293,37078,Customer,1987,1
1916203,337,2020-10-01 13:36:41.1560,2020-10-01 13:42:18.7410,250,Lafayette St & Jersey St,40.72456089,-73.99565293,497,E 17 St & Broadway,40.73704984,-73.99009296,37078,Customer,1981,1
1917044,320,2020-10-01 13:45:45.0270,2020-10-01 13:51:05.7910,497,E 17 St & Broadway,40.73704984,-73.99009296,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,37078,Subscriber,1966,2
1917999,1439,2020-10-01 13:57:09.0960,2020-10-01 14:21:08.2830,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,363,West Thames St,40.70834698,-74.01713445,37078,Subscriber,1994,2
1920255,1187,2020-10-01 14:22:46.4240,2020-10-01 14:42:33.8630,363,West Thames St,40.70834698,-74.01713445,462,W 22 St & 10 Ave,40.74691959,-74.00451887,37078,Customer,1978,2
1924124,1464,2020-10-01 15:03:56.5440,2020-10-01 15:28:20.9500,462,W 22 St & 10 Ave,40.74691959,-74.00451887,363,West Thames St,40.70834698,-74.01713445,37078,Customer,1978,2
1930096,933,2020-10-01 16:04:02.6500,2020-10-01 16:19:36.4240,363,West Thames St,40.70834698,-74.01713445,462,W 22 St & 10 Ave,40.74691959,-74.00451887,37078,Subscriber,1978,1
1932358,451,2020-10-01 16:24:43.0580,2020-10-01 16:32:14.2240,462,W 22 St & 10 Ave,40.74691959,-74.00451887,402,Broadway & E 22 St,40.7403432,-73.98955109,37078,Subscriber,1984,1
1933653,2608,2020-10-01 16:36:17.7070,2020-10-01 17:19:46.3290,402,Broadway & E 22 St,40.7403432,-73.98955109,4193,W 181 St & Riverside Dr,40.85168,-73.94186,37078,Subscriber,1987,2
1945375,562,2020-10-01 17:58:11.7390,2020-10-01 18:07:34.3910,4193,W 181 St & Riverside Dr,40.85168,-73.94186,4062,Amsterdam Ave & W 175 St,40.844044,-73.933651,37078,Customer,1969,0
1958650,1584,2020-10-01 19:30:36.2200,2020-10-01 19:57:01.0090,4062,Amsterdam Ave & W 175 St,40.844044,-73.933651,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,37078,Subscriber,1998,1
1975849,884,2020-10-02 07:04:37.7180,2020-10-02 07:19:22.0210,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,4045,West End Ave & W 60 St,40.77237,-73.99005,37078,Subscriber,1992,2
1980215,572,2020-10-02 08:36:39.7400,2020-10-02 08:46:12.7230,4045,West End Ave & W 60 St,40.77237,-73.99005,3735,W 30 St & 10 Ave,40.752694,-74.002353,37078,Customer,1990,1
1982108,351,2020-10-02 09:06:51.8070,2020-10-02 09:12:43.1990,3735,W 30 St & 10 Ave,40.752694,-74.002353,212,W 16 St & The High Line,40.74334935,-74.00681753,37078,Subscriber,1976,1
1982697,318,2020-10-02 09:16:49.6640,2020-10-02 09:22:07.7870,212,W 16 St & The High Line,40.74334935,-74.00681753,442,W 27 St & 7 Ave,40.746647,-73.993915,37078,Subscriber,1988,1
1983141,493,2020-10-02 09:24:50.5230,2020-10-02 09:33:03.9790,442,W 27 St & 7 Ave,40.746647,-73.993915,4072,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606,37078,Subscriber,1979,2
1985784,188,2020-10-02 10:23:15.2310,2020-10-02 10:26:23.9820,4072,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,37078,Subscriber,1977,1
1989835,231,2020-10-02 11:59:20.2440,2020-10-02 12:03:11.8550,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,479,9 Ave & W 45 St,40.76019252,-73.9912551,37078,Subscriber,1992,1
1990666,213,2020-10-02 12:13:53.4890,2020-10-02 12:17:26.8240,479,9 Ave & W 45 St,40.76019252,-73.9912551,447,8 Ave & W 52 St,40.76370739,-73.9851615,37078,Subscriber,1993,1
1991573,726,2020-10-02 12:28:37.7300,2020-10-02 12:40:43.8230,447,8 Ave & W 52 St,40.76370739,-73.9851615,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,37078,Subscriber,1989,2
1993258,380,2020-10-02 12:54:26.3230,2020-10-02 13:00:47.1360,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,37078,Subscriber,1989,1
2004347,889,2020-10-02 15:03:41.6920,2020-10-02 15:18:30.9520,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,3307,West End Ave & W 94 St,40.7941654,-73.974124,37078,Subscriber,1965,1
2006287,712,2020-10-02 15:22:41.3110,2020-10-02 15:34:34.2020,3307,West End Ave & W 94 St,40.7941654,-73.974124,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37078,Subscriber,1966,2
2008084,1624,2020-10-02 15:40:20.7590,2020-10-02 16:07:25.3430,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3137,5 Ave & E 73 St,40.77282817,-73.96685276,37078,Subscriber,1995,1
2011560,527,2020-10-02 16:10:33.4310,2020-10-02 16:19:20.9410,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,37078,Subscriber,1992,2
2017702,975,2020-10-02 16:58:29.6180,2020-10-02 17:14:45.0440,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3798,W 40 St & 5 Ave,40.752269,-73.982079,37078,Customer,1973,1
2021119,289,2020-10-02 17:21:33.5000,2020-10-02 17:26:22.7410,3798,W 40 St & 5 Ave,40.752269,-73.982079,472,E 32 St & Park Ave,40.7457121,-73.98194829,37078,Subscriber,1993,1
2022778,976,2020-10-02 17:33:12.5040,2020-10-02 17:49:29.2210,472,E 32 St & Park Ave,40.7457121,-73.98194829,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,37078,Subscriber,1957,1
2025518,1690,2020-10-02 17:51:13.7010,2020-10-02 18:19:24.5180,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3613,Center Blvd & 48 Ave,40.745038,-73.957539,37078,Customer,1989,1
2032215,993,2020-10-02 18:35:13.6620,2020-10-02 18:51:46.9860,3613,Center Blvd & 48 Ave,40.745038,-73.957539,3620,11 St & 43 Ave,40.7519071,-73.9479119,37078,Subscriber,1992,2
2035830,1589,2020-10-02 19:01:54.7900,2020-10-02 19:28:24.7120,3620,11 St & 43 Ave,40.7519071,-73.9479119,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,37078,Customer,1984,2
2043355,2393,2020-10-02 20:18:14.7530,2020-10-02 20:58:07.8050,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,37078,Subscriber,1971,1
2046621,260,2020-10-02 21:11:40.3920,2020-10-02 21:16:00.9120,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,37078,Subscriber,1981,1
2047869,1969,2020-10-02 21:38:07.6210,2020-10-02 22:10:57.3460,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,37078,Subscriber,1991,1
2058385,786,2020-10-03 07:50:14.7970,2020-10-03 08:03:21.1300,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,37078,Subscriber,1998,2
2059638,1467,2020-10-03 08:29:33.4410,2020-10-03 08:54:01.2190,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,426,West St & Chambers St,40.71754834,-74.01322069,37078,Subscriber,1979,2
2060828,658,2020-10-03 08:57:00.8460,2020-10-03 09:07:59.5290,426,West St & Chambers St,40.71754834,-74.01322069,473,Rivington St & Chrystie St,40.72110063,-73.9919254,37078,Subscriber,1990,1
2064522,1077,2020-10-03 09:58:10.7310,2020-10-03 10:16:08.3100,473,Rivington St & Chrystie St,40.72110063,-73.9919254,532,S 5 Pl & S 5 St,40.710451,-73.960876,37078,Subscriber,1962,1
2066175,703,2020-10-03 10:19:29.0160,2020-10-03 10:31:12.5980,532,S 5 Pl & S 5 St,40.710451,-73.960876,411,E 6 St & Avenue D,40.72228087,-73.97668709,37078,Subscriber,1995,1
2067403,894,2020-10-03 10:34:00.5860,2020-10-03 10:48:55.1480,411,E 6 St & Avenue D,40.72228087,-73.97668709,465,Broadway & W 41 St,40.75513557,-73.98658032,37078,Subscriber,1995,1
2070594,1099,2020-10-03 11:05:05.4150,2020-10-03 11:23:24.8320,465,Broadway & W 41 St,40.75513557,-73.98658032,465,Broadway & W 41 St,40.75513557,-73.98658032,37078,Subscriber,1992,1
2085506,2029,2020-10-03 13:09:47.6010,2020-10-03 13:43:36.7710,465,Broadway & W 41 St,40.75513557,-73.98658032,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Subscriber,1966,1
2092033,1114,2020-10-03 13:56:23.5340,2020-10-03 14:14:57.9250,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,37078,Customer,1998,0
2097738,630,2020-10-03 14:37:39.9700,2020-10-03 14:48:10.5760,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3282,5 Ave & E 88 St,40.78307,-73.95939,37078,Customer,1969,0
2130459,2099,2020-10-03 18:28:25.4050,2020-10-03 19:03:24.9800,3282,5 Ave & E 88 St,40.78307,-73.95939,3163,Central Park West & W 68 St,40.7734066,-73.97782542,37078,Customer,1995,2
2135674,704,2020-10-03 19:17:28.6770,2020-10-03 19:29:12.7780,3163,Central Park West & W 68 St,40.7734066,-73.97782542,529,W 42 St & 8 Ave,40.7575699,-73.99098507,37078,Customer,1994,1
2138864,1344,2020-10-03 19:57:50.0310,2020-10-03 20:20:14.7000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,349,Rivington St & Ridge St,40.71850211,-73.98329859,37078,Subscriber,1995,1
2144732,1198,2020-10-03 22:03:37.5630,2020-10-03 22:23:35.8260,349,Rivington St & Ridge St,40.71850211,-73.98329859,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,37078,Subscriber,1988,2
2145907,829,2020-10-03 22:37:16.1030,2020-10-03 22:51:05.6740,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,532,S 5 Pl & S 5 St,40.710451,-73.960876,37078,Customer,1969,0
2146792,3930,2020-10-03 23:03:29.0150,2020-10-04 00:08:59.9310,532,S 5 Pl & S 5 St,40.710451,-73.960876,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,37078,Customer,1969,0
2155381,661,2020-10-04 09:10:01.1340,2020-10-04 09:21:03.0460,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,313,Washington Ave & Park Ave,40.69610226,-73.96751037,37078,Subscriber,1985,1
2165787,757,2020-10-04 11:35:53.9590,2020-10-04 11:48:31.9360,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3082,Hope St & Union Ave,40.71167351,-73.95141312,37078,Subscriber,1994,1
2169419,1114,2020-10-04 12:10:45.2090,2020-10-04 12:29:19.6420,3082,Hope St & Union Ave,40.71167351,-73.95141312,408,Market St & Cherry St,40.71076228,-73.99400398,37078,Subscriber,1993,1
2173536,519,2020-10-04 12:45:51.7060,2020-10-04 12:54:31.0620,408,Market St & Cherry St,40.71076228,-73.99400398,3744,1 Ave & E 5 St,40.725864,-73.986389,37078,Subscriber,1982,1
2175506,1501,2020-10-04 13:01:43.5210,2020-10-04 13:26:44.7950,3744,1 Ave & E 5 St,40.725864,-73.986389,3421,Hoyt St & Warren St,40.6843549,-73.98901629,37078,Subscriber,1976,1
2180606,1001,2020-10-04 13:42:42.6170,2020-10-04 13:59:23.8530,3421,Hoyt St & Warren St,40.6843549,-73.98901629,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,37078,Subscriber,1977,1
2199979,2238,2020-10-04 16:18:08.2730,2020-10-04 16:55:26.2940,4117,Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,3092,Berry St & N 8 St,40.7190095,-73.95852515,37078,Subscriber,1988,1
2207559,1729,2020-10-04 17:16:34.4980,2020-10-04 17:45:24.2530,3092,Berry St & N 8 St,40.7190095,-73.95852515,310,State St & Smith St,40.68926942,-73.98912867,37078,Subscriber,1958,1
2211718,196,2020-10-04 17:50:45.1480,2020-10-04 17:54:01.7920,310,State St & Smith St,40.68926942,-73.98912867,406,Hicks St & Montague St,40.69512845,-73.99595065,37078,Subscriber,1993,1
2216663,2045,2020-10-04 18:36:43.3510,2020-10-04 19:10:48.6800,406,Hicks St & Montague St,40.69512845,-73.99595065,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,37078,Subscriber,1984,1
2224077,808,2020-10-04 20:32:06.0170,2020-10-04 20:45:34.0420,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3077,Stagg St & Union Ave,40.70877084,-73.95095259,37078,Subscriber,1989,1
2226154,965,2020-10-04 21:31:48.0520,2020-10-04 21:47:53.3590,3077,Stagg St & Union Ave,40.70877084,-73.95095259,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,37078,Customer,1969,0
2229853,559,2020-10-05 01:12:24.3610,2020-10-05 01:21:43.6550,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,37078,Customer,1969,0
2231837,849,2020-10-05 06:37:04.4360,2020-10-05 06:51:13.8710,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,3096,Union Ave & N 12 St,40.71924,-73.95242,37078,Customer,1969,0
2234427,398,2020-10-05 07:33:35.3700,2020-10-05 07:40:14.2840,3096,Union Ave & N 12 St,40.71924,-73.95242,3117,Franklin St & Dupont St,40.73564,-73.95866,37078,Subscriber,1993,2
2236443,1974,2020-10-05 08:02:37.6000,2020-10-05 08:35:32.3470,3117,Franklin St & Dupont St,40.73564,-73.95866,3117,Franklin St & Dupont St,40.73564,-73.95866,37078,Customer,1973,1
2239547,1382,2020-10-05 08:40:18.9880,2020-10-05 09:03:21.9060,3117,Franklin St & Dupont St,40.73564,-73.95866,387,Centre St & Chambers St,40.71273266,-74.0046073,37078,Subscriber,1992,1
2242062,1273,2020-10-05 09:12:04.4360,2020-10-05 09:33:17.6040,387,Centre St & Chambers St,40.71273266,-74.0046073,519,Pershing Square North,40.751873,-73.977706,37078,Subscriber,1985,1
2252584,2956,2020-10-05 12:23:18.7000,2020-10-05 13:12:34.8370,519,Pershing Square North,40.751873,-73.977706,442,W 27 St & 7 Ave,40.746647,-73.993915,37078,Customer,1998,1
2266828,391,2020-10-05 15:29:19.6780,2020-10-05 15:35:51.6650,442,W 27 St & 7 Ave,40.746647,-73.993915,3812,University Pl & E 14 St,40.734814,-73.992085,37078,Subscriber,1982,1
2267505,2559,2020-10-05 15:36:49.2480,2020-10-05 16:19:28.7680,3812,University Pl & E 14 St,40.734814,-73.992085,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,37078,Subscriber,1981,2
2272313,7069,2020-10-05 16:27:38.1120,2020-10-05 18:25:27.2900,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,37078,Customer,1990,1
2288027,358,2020-10-05 18:27:31.4340,2020-10-05 18:33:29.8780,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3405,5 St & 6 Ave,40.6704836,-73.98208968,37078,Subscriber,2001,1
2291440,303,2020-10-05 18:53:37.6240,2020-10-05 18:58:41.4810,3405,5 St & 6 Ave,40.6704836,-73.98208968,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,37078,Subscriber,1970,1
2292834,1258,2020-10-05 19:06:15.6480,2020-10-05 19:27:14.0710,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,37078,Customer,2002,2
2300242,365,2020-10-05 20:56:27.4880,2020-10-05 21:02:32.6980,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,37078,Subscriber,1988,1
2302394,328,2020-10-05 21:59:12.1590,2020-10-05 22:04:40.6710,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,37078,Customer,1984,1
2306341,110,2020-10-06 04:56:01.1340,2020-10-06 04:57:51.1820,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,37078,Subscriber,1963,1
2306633,171,2020-10-06 05:43:21.6750,2020-10-06 05:46:13.5080,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3416,7 Ave & Park Pl,40.6776147,-73.97324283,37078,Subscriber,1987,2
2307467,241,2020-10-06 06:21:53.6950,2020-10-06 06:25:54.7170,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3335,Union St & 4 Ave,40.6772744,-73.98282002,37078,Customer,1996,2
2307955,1125,2020-10-06 06:36:48.4530,2020-10-06 06:55:34.2470,3335,Union St & 4 Ave,40.6772744,-73.98282002,389,Broadway & Berry St,40.71044554,-73.96525063,37078,Subscriber,1991,1
2309534,536,2020-10-06 07:11:15.8770,2020-10-06 07:20:12.7260,389,Broadway & Berry St,40.71044554,-73.96525063,350,Clinton St & Grand St,40.71559509,-73.9870295,37078,Subscriber,1978,2
2311087,918,2020-10-06 07:35:23.1860,2020-10-06 07:50:41.4220,350,Clinton St & Grand St,40.71559509,-73.9870295,3770,Central Ave & Flushing Ave,40.702831,-73.9333,37078,Subscriber,1991,1
2411298,2157,2020-10-07 10:38:03.2140,2020-10-07 11:14:00.8140,3177,W 84 St & Broadway,40.7867947,-73.977112,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,37078,Subscriber,1984,2
2415386,188,2020-10-07 11:45:15.9850,2020-10-07 11:48:24.8120,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,3744,1 Ave & E 5 St,40.725864,-73.986389,37078,Subscriber,1979,1
2415892,983,2020-10-07 11:52:50.4200,2020-10-07 12:09:13.9320,3744,1 Ave & E 5 St,40.725864,-73.986389,2000,Front St & Washington St,40.70255088,-73.98940236,37078,Subscriber,1981,1
2422443,846,2020-10-07 13:19:19.2870,2020-10-07 13:33:25.8960,2000,Front St & Washington St,40.70255088,-73.98940236,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,37078,Subscriber,1972,2
2424311,1636,2020-10-07 13:41:54.6710,2020-10-07 14:09:10.7160,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,37078,Subscriber,1984,1
2427635,2062,2020-10-07 14:20:31.1740,2020-10-07 14:54:53.4080,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,37078,Customer,1982,1
2431176,1154,2020-10-07 15:00:19.8630,2020-10-07 15:19:34.8260,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,447,8 Ave & W 52 St,40.76370739,-73.9851615,37078,Subscriber,1993,2
2433373,484,2020-10-07 15:23:03.8370,2020-10-07 15:31:08.1930,447,8 Ave & W 52 St,40.76370739,-73.9851615,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,37078,Subscriber,1947,1
2435453,442,2020-10-07 15:44:06.4350,2020-10-07 15:51:28.7140,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,476,E 31 St & 3 Ave,40.74394314,-73.97966069,37078,Subscriber,1991,1
